update,avgR,doneEps,fps,KL,elite
1207,0.21066,14,4722.22,0.00140547,100000
1208,0.175817,14,4542.5,0.00200891,100000
1209,0.237686,18,4692.27,0.00133997,100000
1210,0.183261,14,4583.08,0.00175295,100000
1211,0.211521,13,4522.23,0.0015322,100000
1212,0.191033,14,4511.24,0.00157262,100000
1213,0.201242,14,4589.13,0.00291363,100000
1214,0.161865,11,4540.13,0.00240813,100000
1215,0.179974,12,4547.13,0.000557782,100000
1216,0.17577,11,4543.66,0.00104414,100000
1217,0.171634,11,4497.02,0.00186338,100000
1218,0.191052,15,4279.44,0.00206467,100000
1219,0.197019,13,4344.45,0.00323413,100000
1220,0.160078,13,4457.81,0.001564,100000
1221,0.203452,11,4294.13,0.00135447,100000
1222,0.176326,13,4374.46,0.000768908,100000
1223,0.191981,12,4575.92,0.00132561,100000
1224,0.177551,12,4504.32,0.00234878,100000
1225,0.174065,11,4497.86,0.00391994,100000
1226,0.231323,18,4677.18,0.00178153,100000
1227,0.191809,14,4666.33,0.00252014,100000
1228,0.210718,15,4635.47,0.000486837,100000
1229,0.198996,13,4647.9,0.00153238,100000
1230,0.186002,14,4554.94,0.00226808,100000
1231,0.198811,15,4628.45,0.00130561,100000
1232,0.206783,13,4589.24,0.00127837,100000
1233,0.18366,12,4566.86,0.00115689,100000
1234,0.195837,14,4605.15,0.00222181,100000
1235,0.194405,14,4605.59,0.00113632,100000
1236,0.210914,16,4644.22,0.00199742,100000
1237,0.164415,11,4563.93,0.000642056,100000
1238,0.210411,15,4534.18,0.00272617,100000
1239,0.157588,11,4374.67,0.00161087,100000
1240,0.205852,16,4699.86,0.00053482,100000
1241,0.193053,12,4384.06,0.00382946,100000
1242,0.17223,11,4558.47,0.00231294,100000
1243,0.233557,17,4677.13,0.00115672,100000
1244,0.16326,12,4565.53,0.00183932,100000
1245,0.193381,11,4530.73,0.000378087,100000
1246,0.159043,11,4592.27,0.0010085,100000
1247,0.204276,16,4655.89,0.00192366,100000
1248,0.266242,21,4780.01,0.00172333,100000
1249,0.167452,11,4613.76,0.00146485,100000
1250,0.201389,14,4531.53,0.00453997,100000
1251,0.145872,9,4436.75,0.0025195,100000
1252,0.220661,16,4683.9,0.00280235,100000
1253,0.156616,12,4520.38,0.00254948,100000
1254,0.252736,19,4730.45,0.00183013,100000
1255,0.134668,6,4500.63,0.00318828,100000
1256,0.167767,12,4610.63,0.0030684,100000
1257,0.171136,9,4549.94,0.000324897,100000
1258,0.182489,12,4625.58,0.00185033,100000
1259,0.183636,13,4524.32,0.00375448,100000
1260,0.173714,11,4519.58,0.0013885,100000
1261,0.177864,13,4511.59,0.00299219,100000
1262,0.201486,14,4560.55,0.00137634,100000
1263,0.156105,9,4601.26,0.00212327,100000
1264,0.234216,20,4619.23,0.0014434,100000
1265,0.186804,11,4657.38,0.00296315,100000
1266,0.198842,15,4573.21,0.00238043,100000
1267,0.161141,10,4539.43,0.00193481,100000
1268,0.205404,15,4609.2,0.00146206,100000
1269,0.20222,14,4594.1,0.00098459,100000
1270,0.187255,14,4566.29,0.00215363,100000
1271,0.200288,13,4536.4,0.00122605,100000
1272,0.169397,11,4454.75,0.00152404,100000
1273,0.241883,18,4798.4,0.000932538,100000
1274,0.125572,6,4472.17,0.00305516,100000
1275,0.174521,12,4532.97,0.00241801,100000
1276,0.175054,13,4523.24,0.00251795,100000
1277,0.180714,10,4605.92,0.0034948,100000
1278,0.173956,14,4572.25,0.00275385,100000
1279,0.224265,14,4456.33,0.00100771,100000
1280,0.181428,14,4399.97,0.00170069,100000
1281,0.178572,11,4557.55,0.00103527,100000
1282,0.211644,16,4587.08,0.00157461,100000
1283,0.161519,9,4501.07,0.000333144,100000
1284,0.180437,13,4479.93,0.00174622,100000
1285,0.175462,12,4511,0.00204005,100000
1286,0.217124,17,4580.14,0.00143944,100000
1287,0.176098,11,4543.87,0.00273977,100000
1288,0.161433,11,3450.16,0.00240825,100000
1289,0.197862,14,3944.8,0.00363234,100000
1290,0.180552,14,4554.6,0.00208249,100000
1291,0.200422,11,4491.27,0.0021625,100000
1292,0.192841,15,4612.8,0.00161467,100000
1293,0.183023,15,4618.01,0.000506723,100000
1294,0.242316,17,4279.3,0.00140283,100000
1295,0.147163,7,4176.36,0.00174575,100000
1296,0.200387,16,4135.25,0.00200147,100000
1297,0.216645,15,2841.62,0.00154466,100000
1298,0.158521,10,2743.68,0.000409019,100000
1299,0.152884,9,2994.92,0.000908449,100000
1300,0.213159,15,3163,0.00106153,100000
1301,0.182516,13,2930.97,0.00125569,100000
1302,0.172689,11,3709.44,0.00149188,100000
1303,0.139919,7,3047.27,0.002412,100000
1304,0.211452,15,3038.8,0.00169124,100000
1305,0.176468,12,2902.77,0.00146572,100000
1306,0.18147,13,2377.75,0.00131685,100000
1307,0.179777,13,3458.12,0.00130328,100000
1308,0.196919,13,2972.77,0.00135555,100000
1309,0.183952,11,3172.83,0.00447191,100000
1310,0.191904,13,3206.5,0.00290001,100000
1311,0.173236,11,3198.85,0.00153547,100000
1312,0.170549,11,3237.69,0.00123448,100000
1313,0.165568,10,3106.34,0.00149442,100000
1314,0.210416,15,3164.12,0.000689482,100000
1315,0.159091,9,3221.21,0.0012505,100000
1316,0.231471,18,3159.63,0.00267202,100000
1317,0.172649,12,3056.01,0.00200633,100000
1318,0.205388,15,3199.82,0.00141372,100000
1319,0.180989,12,3247.31,0.00137145,100000
1320,0.160563,10,3145.51,0.00146703,100000
1321,0.184516,12,2678.17,0.000804456,100000
1322,0.194904,14,2646.84,0.00148269,100000
1323,0.189114,15,2795.04,0.0022437,100000
1324,0.169374,9,3063.03,0.00305735,100000
1325,0.219931,17,2942.44,0.00131427,100000
1326,0.189394,12,2961.66,0.000427948,100000
1327,0.230509,18,2916.25,0.00260595,100000
1328,0.148036,11,2894.67,0.00205101,100000
1329,0.2072,13,2872.88,0.000398246,100000
1330,0.134122,7,2836.61,0.00183835,100000
1331,0.177692,13,2983.39,0.00160773,100000
1332,0.154288,8,2933.65,0.00459624,100000
1333,0.210553,16,2966.31,0.00091721,100000
1334,0.182292,12,2813.55,0.00159268,100000
1335,0.17141,11,2632.75,-0.00013969,100000
1336,0.160336,11,2733.63,0.00460675,100000
1337,0.238449,17,2944.51,0.00245696,100000
1338,0.204819,18,2834.27,0.00144736,100000
1339,0.211955,13,2679.92,0.00128468,100000
1340,0.144028,8,2812.09,0.00232587,100000
1341,0.226533,17,2856.66,0.00262929,100000
1342,0.17017,11,2838.56,0.000500869,100000
1343,0.224162,18,2826.58,0.00236963,100000
1344,0.12266,5,2740.68,0.00180593,100000
1345,0.214722,19,2853.53,0.00190449,100000
1346,0.210535,14,2774.78,0.00100784,100000
1347,0.179649,10,2876.89,0.00190477,100000
1348,0.16989,11,2731.17,0.00190701,100000
1349,0.187471,13,2967.7,0.000658359,100000
1350,0.169603,10,2919.21,0.00377075,100000
1351,0.153788,10,2693.41,0.000534119,100000
1352,0.174791,11,2822.84,0.000873922,100000
1353,0.191185,13,2958.24,0.00279167,100000
1354,0.218357,16,2800.94,0.00275903,100000
1355,0.151175,10,2805.87,0.000435117,100000
1356,0.226026,16,3398.39,0.000522629,100000
1357,0.161296,11,3028,0.00204664,100000
1358,0.183375,13,2776.55,0.000850615,100000
1359,0.211186,15,3809.97,0.00190224,100000
1360,0.175206,12,3848.07,0.00191653,100000
1361,0.184576,12,3836,0.00141674,100000
1362,0.163899,13,3646.4,0.00113268,100000
1363,0.200567,11,3883.26,0.00183452,100000
1364,0.141202,11,3751.34,0.00213685,100000
1365,0.17296,8,3854.22,0.00167435,100000
1366,0.19429,15,3916.88,0.00129323,100000
1367,0.199108,13,4013.14,0.00119207,100000
1368,0.22516,18,3977.51,0.00180725,100000
1369,0.136229,7,3858.92,0.00192603,100000
1370,0.187767,12,3837.4,0.000827804,100000
1371,0.1619,11,3754,0.00154119,100000
1372,0.213531,15,4026.84,0.000600744,100000
1373,0.152501,8,3917.86,-7.21751e-05,100000
1374,0.209809,17,4013.97,0.00355143,100000
1375,0.146058,7,3807.62,0.000375385,100000
1376,0.18224,13,3836.43,0.00162233,100000
1377,0.214317,16,3875.22,0.00264636,100000
1378,0.194466,13,3949.77,0.000549712,100000
1379,0.195345,14,3854.34,0.00161007,100000
1380,0.211037,17,4017.44,0.00090111,100000
1381,0.207299,14,3817.14,0.00255719,100000
1382,0.238659,21,3769.87,0.00113979,100000
1383,0.170131,10,3620.23,0.00236433,100000
1384,0.186633,13,3860.31,0.00121873,100000
1385,0.177602,10,3532.97,0.0013177,100000
1386,0.192167,14,4192.91,0.00105293,100000
1387,0.162303,9,4224.08,0.000970383,100000
1388,0.200661,15,4595.36,0.00116711,100000
1389,0.150992,9,4468.3,0.0018269,100000
1390,0.191109,12,4457.54,0.00217039,100000
1391,0.160764,10,4503.17,0.00171661,100000
1392,0.16298,9,4507.17,0.00224823,100000
1393,0.158899,11,4456.07,0.00223592,100000
1394,0.167252,10,4254.62,0.000587799,100000
1395,0.149051,9,4202.66,0.00100355,100000
1396,0.197,14,4511.65,0.0012456,100000
1397,0.176178,11,3916.82,0.00231196,100000
1398,0.190265,13,4216.16,0.00144728,100000
1399,0.179275,12,4156.79,0.00132612,100000
1400,0.163514,11,4381.52,0.00109326,100000
1401,0.186936,12,4170.57,0.00193413,100000
1402,0.181365,13,4061.43,-0.000547141,100000
1403,0.145792,7,4006.11,0.00143035,100000
1404,0.178403,12,3991.82,0.00239982,100000
1405,0.189066,15,4174.37,0.00335714,100000
1406,0.192616,12,4403.81,0.00257545,100000
1407,0.149254,10,3650.52,0.00131923,100000
1408,0.173981,9,4340.32,0.0015762,100000
1409,0.183766,13,4572,0.00149184,100000
1410,0.198825,15,4578.62,0.000903148,100000
1411,0.198958,14,4476.61,0.00163976,100000
1412,0.239877,19,4684.09,0.000414496,100000
1413,0.130119,6,4479.02,0.00208393,100000
1414,0.1968,14,4442.83,0.00164231,100000
1415,0.171951,12,4435.72,0.00124154,100000
1416,0.173232,11,4443.11,0.00242235,100000
1417,0.157623,9,4446.17,0.00161663,100000
1418,0.188103,12,4567.95,0.00112874,100000
1419,0.169023,12,4572.28,0.00187945,100000
1420,0.228854,16,4273.6,0.000650875,100000
1421,0.151158,8,4464.19,0.00193167,100000
1422,0.164891,11,4252.45,0.00356088,100000
1423,0.181847,12,4044.99,0.00152879,100000
1424,0.14261,8,4367.88,0.00201699,100000
1425,0.191385,14,4230.38,0.000795753,100000
1426,0.203581,13,4359.58,0.00251878,100000
1427,0.174548,12,4439.93,0.000796255,100000
1428,0.152626,8,4122.38,0.00179881,100000
1429,0.209406,15,4647.03,0.000393945,100000
1430,0.163036,11,4484.85,0.00200197,100000
1431,0.158887,8,4461.48,0.00285395,100000
1432,0.162284,11,4463.68,0.00160692,100000
1433,0.209786,16,4602.39,0.00207769,100000
1434,0.161019,8,4492.31,0.000781961,100000
1435,0.180959,15,4485.51,0.00171352,100000
1436,0.22658,16,4535.03,0.00100251,100000
1437,0.18823,13,4487.38,0.0013824,100000
1438,0.158203,10,4534.7,0.00217444,100000
1439,0.187267,13,4531.99,0.00141494,100000
1440,0.193104,13,4573.91,0.00100919,100000
1441,0.188263,13,4523.96,0.00143226,100000
1442,0.163728,10,4446.53,0.00168825,100000
1443,0.202124,15,4609.77,0.000824248,100000
1444,0.166351,11,4488.09,0.00120382,100000
1445,0.173963,10,4613.28,0.00143311,100000
1446,0.155732,12,3920.08,0.00237301,100000
1447,0.212908,15,4628.4,0.00166003,100000
1448,0.226785,19,4596.89,0.000463571,100000
1449,0.228222,16,4709.55,0.00119724,100000
1450,0.18348,12,4502.82,0.00248766,100000
1451,0.169984,12,4539.09,0.00308275,100000
1452,0.185643,11,4340.35,0.00103724,100000
1453,0.144105,10,2339.22,0.00193434,100000
1454,0.221003,14,2785.81,0.00257951,100000
1455,0.151241,10,3729.72,0.00162297,100000
1456,0.212532,16,3697.03,0.000889706,100000
1457,0.147718,7,2794.14,0.00248132,100000
1458,0.160113,11,3323.99,0.00169388,100000
1459,0.1916,11,4495.35,0.000977573,100000
1460,0.191913,16,4320.45,0.000986565,100000
1461,0.218373,16,3286.03,0.00105206,100000
1462,0.190414,11,3410.9,0.00128915,100000
1463,0.126903,7,2978.81,0.00106018,100000
1464,0.205945,16,3347.81,0.00341338,100000
1465,0.166154,9,4480.45,0.00272415,100000
1466,0.150966,9,4463.37,0.000984493,100000
1467,0.19399,14,4564.66,0.000724275,100000
1468,0.161765,8,4443.74,0.00223476,100000
1469,0.200378,16,4513.55,0.00130807,100000
1470,0.192738,11,4433.88,0.000561328,100000
1471,0.138929,8,4471.67,0.00192823,100000
1472,0.206961,15,4413.45,0.00172469,100000
1473,0.180254,13,3946.61,0.0014808,100000
1474,0.191063,13,2773.87,-4.92841e-05,100000
1475,0.165703,10,2954.08,0.0015417,100000
1476,0.192959,15,3727.44,0.00142852,100000
1477,0.157834,8,3555.11,0.000970189,100000
1478,0.170847,11,3880.55,0.000511663,100000
1479,0.191181,12,4569.93,0.00093434,100000
1480,0.180628,14,4323.91,0.00188613,100000
1481,0.162411,8,3415.01,0.00118113,100000
1482,0.183566,14,4021.87,0.0016275,100000
1483,0.192462,12,4350.11,0.00153533,100000
1484,0.180495,13,4314.78,0.0024627,100000
1485,0.183682,12,4015.25,0.00202963,100000
1486,0.232205,19,3028.55,0.000217713,100000
1487,0.192778,13,4279.44,0.00216121,100000
1488,0.151433,9,4380.38,0.00302141,100000
1489,0.210075,17,2875.4,0.000991327,100000
1490,0.172324,11,2894.7,0.002051,100000
1491,0.194842,13,3933.16,0.0026593,100000
1492,0.144914,7,3300.13,0.00112652,100000
1493,0.238615,20,3775.63,0.000926341,100000
1494,0.142845,10,4473.19,0.000976617,100000
1495,0.226974,16,4588.01,0.00252633,100000
1496,0.136112,7,4449.82,0.0021221,100000
1497,0.210173,14,4450.27,0.00237829,100000
1498,0.169548,11,4491.96,9.31597e-05,100000
1499,0.187944,12,4503.83,0.00126424,100000
1500,0.181729,12,4512.45,0.00249452,100000
1501,0.150462,8,4412.28,0.00232913,100000
1502,0.172362,11,3893.82,0.00132075,100000
1503,0.21052,15,4586.77,0.00179953,100000
1504,0.158062,10,3376.66,0.00106894,100000
1505,0.17076,12,3960.07,0.00152724,100000
1506,0.180762,10,4451.95,0.0015211,100000
1507,0.2205,18,4270.28,0.00125286,100000
1508,0.192913,13,4374.93,0.00129681,100000
1509,0.181517,11,4391.53,0.00145067,100000
1510,0.163193,11,3629.8,0.00138652,100000
1511,0.191213,12,3894.13,0.00187052,100000
1512,0.171287,12,3788.53,0.00129415,100000
1513,0.142675,6,3810.38,0.00278306,100000
1514,0.205539,16,3752.26,0.00134712,100000
1515,0.175262,11,3699.22,0.00103117,100000
1516,0.204113,14,4533.2,0.00163572,100000
1517,0.185546,14,3692.63,0.00135108,100000
1518,0.219519,15,3979.4,0.00068131,100000
1519,0.178849,12,4057.96,0.00123408,100000
1520,0.175377,11,4361.13,0.000297202,100000
1521,0.189039,14,4501.11,0.000486951,100000
1522,0.167188,10,4381.99,0.00256456,100000
1523,0.205908,15,4531.35,0.000578126,100000
1524,0.176886,12,4341.16,0.00334684,100000
1525,0.184115,12,3645.7,0.00244136,100000
1526,0.148798,9,3665.64,0.00120484,100000
1527,0.167109,10,4441.61,0.00239419,100000
1528,0.22806,19,4562.73,0.00183359,100000
1529,0.178403,10,4482.38,0.000658509,100000
1530,0.168369,10,4258.48,0.00117763,100000
1531,0.196624,14,4398.1,0.00197502,100000
1532,0.164498,11,4419.14,0.00217345,100000
1533,0.166413,9,4462.28,0.000417698,100000
1534,0.229241,18,4490.08,0.00226496,100000
1535,0.148142,8,4332.16,0.00222991,100000
1536,0.205832,16,4426.98,0.000903551,100000
1537,0.163408,9,4265.69,0.00203246,100000
1538,0.198946,15,4344.58,0.00176889,100000
1539,0.179592,11,4420.17,0.00142655,100000
1540,0.173935,13,4027.78,0.00063903,100000
1541,0.205205,13,3415.14,0.00180561,100000
1542,0.186674,14,3706.31,0.00114313,100000
1543,0.157127,9,3521.94,0.00133257,100000
1544,0.146599,8,3180.17,0.00176464,100000
1545,0.218247,18,4560.55,0.00199992,100000
1546,0.211529,18,4608.27,0.00180196,100000
1547,0.231536,15,4490.39,0.000695131,100000
1548,0.213426,17,4076,0.000797449,100000
1549,0.183036,10,3501.34,0.00120466,100000
1550,0.179794,14,4373.84,0.000386566,100000
1551,0.188292,11,4082.75,0.00178614,100000
1552,0.177438,13,4194.51,0.00257005,100000
1553,0.223487,15,4245.79,0.00141932,100000
1554,0.147854,7,4111.26,0.000971302,100000
1555,0.187254,15,4389.45,0.0012189,100000
1556,0.210526,15,3750.66,0.00054796,100000
1557,0.198854,13,3649.44,0.0015781,100000
1558,0.202866,15,4546.22,0.00134017,100000
1559,0.191768,14,4590.31,0.00166524,100000
1560,0.181892,10,4226.47,0.000601116,100000
1561,0.154542,9,4126.06,0.000974088,100000
1562,0.145805,10,4295.87,0.00291508,100000
1563,0.209279,13,3426.5,0.000434577,100000
1564,0.18223,12,3547.95,0.00127654,100000
1565,0.173274,11,3848.03,0.000650013,100000
1566,0.162288,10,4409.92,0.00133944,100000
1567,0.147999,7,4432.87,0.00318422,100000
1568,0.181013,13,4534.57,0.000340929,100000
1569,0.150049,7,4287.3,0.0022686,100000
1570,0.190611,14,2745.13,0.0011647,100000
1571,0.172145,10,3326.27,0.00187838,100000
1572,0.165916,12,4475.21,0.0013406,100000
1573,0.171429,10,4475.49,0.00074253,100000
1574,0.205111,15,4654.73,0.00211557,100000
1575,0.165844,11,4456.2,0.00390342,100000
1576,0.203523,13,4554.8,0.00161735,100000
1577,0.197647,14,4503.15,0.000280502,100000
1578,0.216508,17,4511.75,-0.000106574,100000
1579,0.167043,10,4518.79,0.000146166,100000
1580,0.178036,12,4419.04,0.00120567,100000
1581,0.230717,20,4649.06,0.000884261,100000
1582,0.195044,12,4343.47,0.000827724,100000
1583,0.17043,10,4418.95,0.000796701,100000
1584,0.152298,10,4222.35,0.00270931,100000
1585,0.171193,11,2423.73,0.0026813,100000
1586,0.154645,8,3097.43,0.00267226,100000
1587,0.171066,12,4145.29,0.00167104,100000
1588,0.179579,10,4515.54,0.00119307,100000
1589,0.177872,12,4424.93,0.0025813,100000
1590,0.18975,13,4486.32,0.00182359,100000
1591,0.162698,10,4535.1,0.0010782,100000
1592,0.190823,13,4146.49,0.00192293,100000
1593,0.192408,15,4530.1,0.000946532,100000
1594,0.151828,7,4219.91,-4.68461e-05,100000
1595,0.15867,11,4389.68,0.00218552,100000
1596,0.156192,8,4274.79,0.00236302,100000
1597,0.165825,10,4013.97,0.00215156,100000
1598,0.23898,20,4263.58,0.000818038,100000
1599,0.210822,15,4497.02,0.00178508,100000
1600,0.223697,16,4543.15,0.000798342,100000
1601,0.161564,10,4433.44,0.00132667,100000
1602,0.175321,12,4461.61,0.0012356,100000
1603,0.183029,11,4441.48,0.000713407,100000
1604,0.213612,17,4509.06,0.00136229,100000
1605,0.152287,9,4423.41,0.00374384,100000
1606,0.180181,11,4507.09,0.00165371,100000
1607,0.203263,17,4484.89,0.00240025,100000
1608,0.188295,10,4603.89,0.000452449,100000
1609,0.174182,12,4442.59,0.00121702,100000
1610,0.164825,11,4517.82,0.00325235,100000
1611,0.214482,14,4469.86,0.000261299,100000
1612,0.180149,13,4463.62,0.00121796,100000
1613,0.180199,12,4491.68,0.000630131,100000
1614,0.173046,10,4482.54,0.00231747,100000
1615,0.139173,7,4535.29,0.00139203,100000
1616,0.198142,15,4563.46,0.000535169,100000
1617,0.188984,12,4471.43,0.00139918,100000
1618,0.168708,12,4465.05,0.00081331,100000
1619,0.208134,15,4615.09,0.00159226,100000
1620,0.180558,11,4496.94,0.000474097,100000
1621,0.175406,11,4526.63,0.00198546,100000
1622,0.182129,12,4511.31,0.000692658,100000
1623,0.177034,13,4488.88,0.0011514,100000
1624,0.165202,10,4425.65,0.000685001,100000
1625,0.184956,13,3940.99,0.00222497,100000
1626,0.174545,10,4532.42,0.000289004,100000
1627,0.191592,15,4538.75,0.00198582,100000
1628,0.155037,9,4540.28,0.00119525,100000
1629,0.176537,10,4532.32,0.00155038,100000
1630,0.163748,12,4479.6,0.000690446,100000
1631,0.207616,14,4593.54,-6.83631e-05,100000
1632,0.180745,12,4554.57,0.00149645,100000
1633,0.150052,7,4410.26,0.000227713,100000
1634,0.177938,13,4420.86,0.00112485,100000
1635,0.207722,14,4586.63,0.00131715,100000
1636,0.186737,14,4528.31,0.000440653,100000
1637,0.187266,12,4455.88,0.000889265,100000
1638,0.169304,11,4496.26,0.001472,100000
1639,0.168228,11,3451.72,-0.000585081,100000
1640,0.172166,11,3874.98,0.00102987,100000
1641,0.172302,10,4477.43,0.00142622,100000
1642,0.211975,19,4428.19,0.000277215,100000
1643,0.211425,13,4243.78,0.00085431,100000
1644,0.160235,11,3932.01,0.003036,100000
1645,0.205925,14,4407.46,0.000895761,100000
1646,0.215303,17,4105.8,0.00110083,100000
1647,0.2054,15,4014.4,0.000959741,100000
1648,0.140469,8,2970.3,0.00133763,100000
1649,0.224683,16,4516.35,0.000174419,100000
1650,0.179133,12,3522.48,0.00157241,100000
1651,0.208581,15,4005.89,0.00105395,100000
1652,0.183624,12,4486.6,0.000866726,100000
1653,0.149368,8,3713.27,0.00121806,100000
1654,0.190667,15,3181,0.00054195,100000
1655,0.180152,11,3229.52,0.00204576,100000
1656,0.196899,14,4471.47,0.000857431,100000
1657,0.188751,11,4246.48,0.00157231,100000
1658,0.165729,11,2693.31,0.00130302,100000
1659,0.210867,15,3699.11,0.00118868,100000
1660,0.169851,10,3916.24,0.000554141,100000
1661,0.187813,14,3255.29,0.00162317,100000
1662,0.185834,13,3868.11,0.000423212,100000
1663,0.218104,16,4551.82,0.000871563,100000
1664,0.181928,11,4352.2,0.000627682,100000
1665,0.203714,18,4622.68,0.00209734,100000
1666,0.19202,10,3912.51,0.00113999,100000
1667,0.201761,16,2840.37,0.000506128,100000
1668,0.176717,13,2713.01,0.0015338,100000
1669,0.244493,17,4594.03,4.72779e-05,100000
1670,0.191095,14,4532.29,0.00032249,100000
1671,0.186609,13,4383.49,0.00034688,100000
1672,0.206299,15,3555.38,0.00209821,100000
1673,0.166357,10,3612.52,0.00159166,100000
1674,0.151966,8,4392.31,0.000626561,100000
1675,0.180883,13,4437.66,0.00191811,100000
1676,0.226838,17,4509.29,-0.00019189,100000
1677,0.201663,16,4554.01,0.00130711,100000
1678,0.18843,13,4317.9,0.000407109,100000
1679,0.19862,13,4445.39,0.00105309,100000
1680,0.178838,12,4149.03,0.00153002,100000
1681,0.154412,10,4373.86,0.00106617,100000
1682,0.179817,10,4241.36,0.0023865,100000
1683,0.16334,10,4353.1,0.000657905,100000
1684,0.219243,17,4437.65,0.000648182,100000
1685,0.229782,19,4628.6,0.00013226,100000
1686,0.181454,12,4092.44,0.00176152,100000
1687,0.220499,15,4518.85,0.000946744,100000
1688,0.176961,12,4371.05,0.000279445,100000
1689,0.171738,11,4302.97,0.00132031,100000
1690,0.193476,13,4170.66,0.00226309,100000
1691,0.20922,17,3501.3,0.00129379,100000
1692,0.183619,11,4342.84,-0.000150363,100000
1693,0.162914,10,3312.89,0.00197491,100000
1694,0.178585,11,3550.62,0.00261113,100000
1695,0.203674,14,4432.49,0.0024413,100000
1696,0.245919,20,4272.79,0.00074936,100000
1697,0.219125,18,4566.66,0.000713928,100000
1698,0.219078,16,4635.85,0.00107833,100000
1699,0.186697,12,4376.28,0.000676787,100000
1700,0.210794,15,4588.55,0.0014797,100000
1701,0.154607,10,4378.37,0.000893798,100000
1702,0.198838,13,4022.92,0.000829598,100000
1703,0.174239,12,4161.97,0.001523,100000
1704,0.184303,13,4325.41,0.0010022,100000
1705,0.171287,11,4410.79,0.00179206,100000
1706,0.222126,16,4631.52,7.96661e-05,100000
1707,0.223408,17,4577.64,-0.000533224,100000
1708,0.175367,13,4503.71,0.000306739,100000
1709,0.186321,12,4416.82,0.00100973,100000
1710,0.182406,12,3945.64,0.000438992,100000
1711,0.175422,13,3965.91,0.000525731,100000
1712,0.203679,12,3410.89,0.000769177,100000
1713,0.160405,11,3703.17,0.0011982,100000
1714,0.184439,11,3960.83,0.00155449,100000
1715,0.228299,19,3672.26,0.000968835,100000
1716,0.237216,18,3587.26,0.000968727,100000
1717,0.228859,18,3720.81,-3.18564e-06,100000
1718,0.195852,14,4604.58,0.00130844,100000
1719,0.202851,14,4544,0.000549003,100000
1720,0.166766,10,4472.1,0.0012766,100000
1721,0.159739,10,4368.48,0.00084284,100000
1722,0.189901,13,3904.93,0.000475821,100000
1723,0.193794,13,2648.53,0.000768586,100000
1724,0.184157,14,2795.44,0.00231551,100000
1725,0.24186,17,3792.14,0.00142446,100000
1726,0.135912,8,4153.91,0.000234196,100000
1727,0.236792,18,4579.46,0.00102017,100000
1728,0.165396,9,4099.66,0.00121944,100000
1729,0.182219,14,4265.58,0.00094802,100000
1730,0.233522,17,4240.41,7.69408e-05,100000
1731,0.178133,11,4379.26,0.000736445,100000
1732,0.202721,15,4555.48,0.000332743,100000
1733,0.204321,15,4227.55,0.000483798,100000
1734,0.138575,7,4311.91,0.000965932,100000
1735,0.198485,14,4423.64,0.000298577,100000
1736,0.168242,10,4239.87,0.000429922,100000
1737,0.186602,13,4361.63,0.000193612,100000
1738,0.224583,18,4271.62,0.000919574,100000
1739,0.183873,12,3869.71,0.00119265,100000
1740,0.231844,20,3834.4,0.00289988,100000
1741,0.199157,13,3989.54,0.00109877,100000
1742,0.197362,15,4376.58,0.00031102,100000
1743,0.20744,14,4519.18,-0.000132658,100000
1744,0.16057,9,4454.27,-0.00015382,100000
1745,0.171924,11,3633.95,0.00212363,100000
1746,0.188985,12,3646.71,0.000449558,100000
1747,0.184476,12,4337.31,-4.07644e-05,100000
1748,0.165819,11,4411.07,0.000959803,100000
1749,0.174643,10,4517.67,0.00189703,100000
1750,0.151164,11,4313.48,0.00160623,100000
1751,0.206727,13,4564.86,0.00254284,100000
1752,0.170161,12,4465.34,0.00040253,100000
1753,0.193341,12,4489.41,0.00192573,100000
1754,0.134048,7,4387.5,0.00260093,100000
1755,0.203533,15,4521.39,-4.95449e-05,100000
1756,0.17323,9,4373.05,0.00267621,100000
1757,0.164975,10,4293.97,0.00105859,100000
1758,0.168103,12,4432.15,0.00118799,100000
1759,0.185057,12,4530.56,0.000154993,100000
1760,0.226548,18,4512.74,0.000969824,100000
1761,0.186864,12,4420.3,0.000654071,100000
1762,0.191957,14,3889.51,0.000455265,100000
1763,0.191821,12,3633.5,-0.000276257,100000
1764,0.189621,13,3849.3,0.00237489,100000
1765,0.175515,11,4463.91,0.0015885,100000
1766,0.205877,16,3711.86,0.00039991,100000
1767,0.132751,5,3835.14,0.00165898,100000
1768,0.197669,15,4512.75,0.00125644,100000
1769,0.195436,14,4566.25,0.000216182,100000
1770,0.190934,11,4526.54,0.000634067,100000
1771,0.183556,14,4413.01,0.00145885,100000
1772,0.172413,11,4438.15,0.000505495,100000
1773,0.158927,9,4390.58,0.00215089,100000
1774,0.172687,10,4407.29,0.00221115,100000
1775,0.206646,15,4489.81,0.00051532,100000
1776,0.155528,10,4468.18,0.00132765,100000
1777,0.193658,12,4530.5,0.000616306,100000
1778,0.15142,9,4446.11,0.000557874,100000
1779,0.194678,13,4430.03,0.00105677,100000
1780,0.156066,9,3820.27,0.001239,100000
1781,0.215352,17,4291.07,0.000589854,100000
1782,0.226228,16,4638.41,0.000157053,100000
1783,0.160026,11,3238.86,0.00199996,100000
1784,0.20316,14,4231.27,0.000959601,100000
1785,0.14517,7,4224.14,0.000819075,100000
1786,0.182172,12,4396.43,0.000289027,100000
1787,0.191488,13,3674.85,-0.000181083,100000
